更新时间,#genre#
CCTV1,http://183.133.105.59:8899/udp/233.50.201.31:5140
CCTV1,http://218.71.48.228:9999/udp/233.50.200.130:5140
CCTV1,http://115.215.52.219:9999/udp/233.50.201.1:5140
CCTV1,https://stream1.freetv.fun/5d284520daa692f05f56035b16d3664f0e1d00c595102fbb480bdd9365d80e12.ctv
CCTV1,http://202.100.46.58:9901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV1,http://183.141.185.66:9999/udp/233.50.201.54:5140
CCTV1,http://122.246.150.139:9999/udp/233.50.200.143:5140
CCTV1,http://116.21.126.59:3333/udp/239.77.0.129:5146
CCTV1,http://218.71.45.167:9999/udp/233.50.201.166:5140
CCTV1,http://122.234.14.200:8888/rtp/233.50.202.22:5140
CCTV1,http://120.234.5.29:6000/udp/239.20.0.104:2006
CCTV1,http://home.oxtv.top:5066/udp/239.21.1.120:5002
CCTV1,http://120.6.7.194:4022/udp/239.253.92.83:8012
CCTV1,http://61.136.172.236:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV1,http://115.215.52.219:9999/udp/233.50.201.96:5140
CCTV1,http://122.233.199.46:8888/rtp/233.50.200.143:5140
CCTV1,http://36.32.174.67:60080/newlive/live/hls/1/live.m3u8
CCTV1,http://125.82.168.238:8888/rtp/235.254.198.51:1480
CCTV1,http://183.184.60.128:8083/rtp/226.0.2.16:8040
CCTV1,http://113.85.63.195:4022/udp/239.77.1.17:5146
CCTV1,http://14.19.179.158:4022/udp/239.77.1.17:5146
CCTV1,http://111.196.132.45:20000/udp/239.3.1.129:8008
CCTV1,http://121.24.98.34:8090/hls/9/index.m3u8
CCTV1,http://116.128.242.83:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV1,http://122.233.199.46:8888/rtp/233.50.201.1:5140
CCTV1,http://120.237.241.82:4000/udp/239.77.0.86:5146
CCTV1,http://36.248.137.69:60033/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV1,http://dev.grayidea.com:4022/udp/239.3.1.129:8008
CCTV1,http://123.115.117.113:9000/rtp/239.3.1.129:8008
CCTV1,http://122.233.199.46:8888/rtp/233.50.201.128:5140
CCTV1,http://171.38.144.46:8088/tsfile/live/0001_1.m3u8
CCTV1,http://14.29.76.30:9901/tsfile/live/1000_1.m3u8
CCTV1,http://171.118.111.101:8083/rtp/226.0.2.16:8040
CCTV1,http://l.cztvcloud.com/channels/lantian/SXshangyu1/720p.m3u8
CCTV1,http://120.234.49.38:7000/udp/239.20.0.96:3016
CCTV1,http://171.213.129.135:9999/udp/239.93.0.184:5140
CCTV1,http://122.233.199.46:8888/rtp/233.50.201.96:5140
CCTV1,http://60.176.81.80:4022/udp/233.50.200.247:5140
CCTV1,http://221.223.92.26:4022/rtp/239.3.1.129:8008
CCTV1,http://tenfarr.com:4000/rtp/239.77.0.86:5146
CCTV1,http://122.246.150.139:9999/udp/233.50.201.31:5140
CCTV1,http://218.71.48.228:9999/udp/233.50.202.21:5140
CCTV1,http://27.11.32.71:8001/udp/225.0.4.66:7980
CCTV1,http://[2409:8087:1a01:df::4009]/TVOD/88888888/224/3221225816/main.m3u8
CCTV1,http://183.133.105.59:8899/udp/233.50.201.226:5140
CCTV1,http://113.101.160.7:8888/udp/239.77.0.86:5146
CCTV1,http://218.71.45.167:9999/udp/233.50.201.127:5140
CCTV1,http://219.145.19.114:5554/rtp/239.109.205.118:8880
CCTV1,http://118.81.206.56:8082/rtp/226.0.2.153:9136
CCTV1,http://60.176.81.80:4022/udp/233.50.201.97:5140
CCTV1,http://123.113.107.131:4022/rtp/239.3.1.129:8008
CCTV1,http://122.234.14.200:8888/rtp/233.50.200.220:5140
CCTV1,http://218.71.45.167:9999/udp/233.50.201.147:5140
CCTV1,http://118.81.48.104:8085/rtp/226.0.2.16:8040
CCTV1,http://zy.otioi.cn/live/cqyx.php?token=pfVmkew4&id=cctv1
CCTV1,http://183.141.185.66:9999/udp/233.50.201.88:5140
CCTV1,http://124.230.56.224:55555/rtp/239.76.253.151:9000
CCTV1,http://183.185.220.60:8082/rtp/226.0.2.16:8040
CCTV1,http://113.101.160.7:8888/udp/239.77.1.144:5146
CCTV1,http://183.184.60.128:8083/rtp/226.0.2.153:9136
CCTV1,http://36.40.236.55:9999/tsfile/live/0001_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV1,http://61.157.139.15:9901/tsfile/live/2371_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV1,http://27.10.213.146:8006/udp/225.0.4.66:7980
CCTV1,http://14.19.179.158:4022/udp/239.77.0.86:5146
CCTV1,http://106.111.74.38:10001/rtp/239.49.8.129:6000
CCTV1,http://125.80.153.209:8003/rtp/235.254.198.51:1480
CCTV1,http://123.138.216.44:9902/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV1,http://218.71.45.167:9999/udp/233.50.200.99:5140
CCTV1,http://219.156.29.136:9999/rtp/225.1.4.73:1102
CCTV1,http://218.71.45.167:9999/udp/233.50.201.237:5140
CCTV1,http://110.178.52.111:8085/udp/239.1.1.7:8007
CCTV1,http://60.176.81.80:4022/udp/233.50.201.31:5140
CCTV1,http://171.124.3.251:8085/rtp/226.0.1.157:3086
CCTV1,http://218.71.45.167:9999/udp/233.50.201.164:5140
CCTV1,http://171.119.207.218:6001/rtp/226.0.1.157:3086
CCTV1,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226419/index.m3u8
CCTV1,http://[2409:8087:5e00:24::1e]:6060/000000001000/5000000004000002226/1.m3u8
CCTV1,http://27.11.52.62:8004/udp/225.0.4.66:7980
CCTV1,http://tenfarr.com:4000/rtp/239.77.0.119:5146
CCTV1,http://122.234.14.200:8888/rtp/233.50.200.201:5140
CCTV1,http://tenfarr.com:4000/rtp/239.77.1.20:5146
CCTV1,http://xuys.top:8888/udp/225.1.1.12:5002
CCTV1,http://118.81.206.56:8085/rtp/226.0.2.18:8056
CCTV1,http://113.93.51.38:2000/udp/239.77.0.86:5146
CCTV1,http://218.71.45.167:9999/udp/233.50.201.88:5140
CCTV1,http://27.30.72.53:8888/udp/239.254.96.96:8550
CCTV1,http://113.116.180.216:4022/udp/239.77.0.129:5146
CCTV1,http://171.118.123.101:8082/rtp/226.0.2.16:8040
CCTV1,http://61.185.200.157:10000/rtp/239.112.205.59:5140
CCTV1,http://119.98.133.38:5555/udp/239.254.96.96:8550
CCTV1,http://122.246.150.139:9999/udp/233.50.201.94:5140
CCTV1,http://61.138.128.226:19901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV1,http://218.71.45.167:9999/udp/233.50.201.211:5140
CCTV1,http://27.10.73.63:8003/udp/225.0.4.74:7980
CCTV1,http://218.71.45.167:9999/udp/233.50.201.253:5140
CCTV1,https://stream1.freetv.fun/9f70f5d60b14bb1ef93886f17fa8f20f55f4a36ac45206f6c5a5bf9654d6e4fb.m3u8
CCTV1,http://121.24.98.253:8090/hls/9/index.m3u8
CCTV1,http://221.205.60.71:8084/rtp/226.0.2.153:9136
CCTV1,http://60.176.81.80:4022/udp/233.50.201.95:5140
CCTV1,http://101.81.79.240:8881/rtp/239.45.3.145:5140
CCTV1,http://60.220.167.16:8084/rtp/226.0.2.16:8040
CCTV1,http://125.80.153.209:8003/udp/235.254.198.51:1480
CCTV1,http://218.71.45.167:9999/udp/233.50.201.254:5140
CCTV1,http://116.22.147.124:6868/udp/239.77.0.86:5146
CCTV1,https://livednow.com/migu/608807420?sign=gAAAAABmxHgUrjH-dgPcqiZFuIyroO-XJPVIczmTvjf1lTilmO63CCmSu-o8fD3Kr4EmxmrqnFSdpkXblTzdFYgG82CCw6fFQJwNUUEKY3ZI4t1dz9j7aRhSHLQM4nXipMaGF15z42Nys9AqNu-C5wSRDwcI4VdRv-dxEEfyvA5jdoU8-hmEU3vCVv_Xe4DQ37Lt-WKlPKZNqIfz7iwmrOsNZBnbQLFlsA%3D%3D
CCTV1,http://59.48.75.130:3052/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV1,http://122.234.14.200:8888/rtp/233.50.201.165:5140
CCTV1,http://ddns.cyruslee.top:8888/udp/239.77.1.17:5146
CCTV1,http://175.10.35.133:4502/udp/239.76.253.151:9000
CCTV1,http://27.11.163.142:8003/udp/225.0.4.74:7980
CCTV1,http://live.nctv.top/6688/bst0.php?id=cctv1
CCTV1,https://stream1.freetv.fun/2ad5af5d9a8d7243c8d9c7422ee6cf76bad9ac2c1e157bc9f199423fb5ed4845.m3u8
CCTV1,http://221.229.228.131:3000/rtp/239.49.8.19:9614
CCTV1,http://119.98.175.25:85/udp/239.254.96.96:8550
CCTV1,http://115.215.52.219:9999/udp/233.50.200.247:5140
CCTV1,http://117.27.190.42:9998/tsfile/live/23232_1.m3u8?key=txiptv
CCTV1,http://nb.thkss.com:9981/stream/channelid/955065602?profile=pass
CCTV1,http://112.123.206.32:808/hls/1/index.m3u8
CCTV1,http://171.118.123.101:8082/rtp/226.0.2.153:9136
CCTV1,http://115.215.52.219:9999/udp/233.50.202.21:5140
CCTV1,http://114.249.227.137:8182/rtp/239.3.1.1:8000
CCTV1,http://183.188.229.144:6000/rtp/226.0.1.157:3086
CCTV1,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226016/index.m3u8
CCTV1,http://www.dsmcloud.top:8888/udp/239.81.0.102:4056
CCTV1,http://27.11.32.71:8001/udp/225.0.4.197:7980
CCTV1,http://219.156.49.95:9999/rtp/225.1.4.1:1030
CCTV1,http://110.177.100.70:8082/udp/239.1.1.7:8007
CCTV1,http://183.133.104.144:8899/rtp/233.50.201.127:5140
CCTV1,http://58.57.21.166:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV1,http://122.234.14.200:8888/rtp/233.50.200.143:5140
CCTV1,http://wuqianmu.synology.me:4000/udp/232.0.0.27:1234
CCTV1,http://218.71.48.228:9999/udp/233.50.201.118:5140
CCTV1,http://36.62.124.141:4000/rtp/238.1.78.166:7200
CCTV1,http://218.71.48.228:9999/udp/233.50.201.94:5140
CCTV1,http://110.178.52.111:8084/udp/239.1.1.7:8007
CCTV1,https://stream1.freetv.fun/2622897affd8a1c93ab36252984ab0e499d1e4a6fc76b87e6ef8039de3f2e642.m3u8
CCTV1,http://121.237.92.246:8800/rtp/239.49.8.129:6000
CCTV1,http://183.133.104.144:8899/rtp/233.50.200.134:5140
CCTV1,http://61.162.52.6:8088/newlive/live/hls/1/live.m3u8
CCTV1,http://115.215.52.219:9999/udp/233.50.201.97:5140
CCTV1,http://122.233.199.46:8888/rtp/233.50.201.222:5140
CCTV1,https://stream1.freetv.fun/ee6bfbbf6bd7448cd334ce598474b15c4179f9cf07a6980cd02389132eef0af0.m3u8
CCTV1,http://60.176.81.80:4022/udp/233.50.201.92:5140
CCTV1,http://[2409:8087:74d9:21::6]/000000001000PLTV/88888888/224/3221226733/index.m3u8
CCTV1,http://1.83.124.62:8888/rtp/239.112.205.59:5140
CCTV1,http://101.200.122.188/tv/migu085.php?id=cctv1
CCTV1,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226016/index.m3u8
CCTV1,http://113.93.51.38:2000/udp/239.77.0.241:5146
CCTV1,http://171.110.62.59:8181/tsfile/live/1016_1.m3u8
CCTV1,http://183.188.28.71:6001/rtp/226.0.1.157:3086
CCTV1,http://218.71.45.167:9999/udp/233.50.201.232:5140
CCTV1,http://218.71.45.167:9999/udp/233.50.201.239:5140
CCTV1,http://27.10.73.63:8008/udp/225.0.4.197:7980
CCTV1,http://124.128.73.58:9901/tsfile/live/0001_1.m3u8?key=txiptv
CCTV1,http://122.234.14.200:8888/rtp/233.50.202.21:5140
CCTV1,http://221.213.69.82:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV1,http://61.130.232.37:8881/udp/233.50.201.97:5140
CCTV1,http://218.71.45.167:9999/udp/233.50.201.130:5140
CCTV1,http://123.115.117.113:9000/rtp/239.3.1.1:8000
CCTV1,http://1.203.110.192:17777/udp/225.1.8.1:8008
CCTV1,http://58.41.27.144:18888/udp/239.45.3.145:5140
CCTV1,http://218.71.45.167:9999/udp/233.50.201.170:5140
CCTV1,http://222.65.133.225:10000/rtp/239.45.3.145:5140
CCTV1,http://xuys.top:8888/udp/225.1.1.120:5002
CCTV1,http://119.134.111.92:8888/udp/239.77.1.17:5146
CCTV1,http://27.10.73.63:8008/udp/225.0.4.1:7980
CCTV1,http://nas.hssvm.com:8888/udp/225.1.1.120:5002
CCTV1,http://113.100.72.213:8899/udp/239.77.0.119:5146
CCTV1,http://27.11.52.62:8005/udp/225.0.4.1:7980
CCTV1,http://116.226.14.61:4022/udp/239.45.3.145:5140
CCTV1,https://stream1.freetv.fun/e87ac64457c976111fc8524f11c25da508b807c29647c571b45ab13a609917c2.m3u8
CCTV1,http://122.233.199.46:8888/rtp/233.50.200.191:5140
CCTV1,http://118.81.205.184:8085/rtp/226.0.2.16:8040
CCTV1,http://110.179.81.36:8083/udp/239.1.1.7:8007
CCTV1,http://nas.tuyuannet.cn:8800/rtp/239.37.0.20:5540
CCTV1,http://103.116.245.163/sxg/sxg.php?id=/CCTV-1H265_4000.m3u8
CCTV1,http://60.176.81.80:4022/udp/233.50.201.1:5140
CCTV1,http://113.74.172.147:4000/udp/239.77.1.144:5146
CCTV1,http://61.130.232.37:8881/udp/233.50.201.92:5140
CCTV1,http://118.79.139.119:6002/rtp/226.0.1.157:3086
CCTV1,http://tenfarr.com:4000/rtp/239.77.0.14:5146
CCTV1,http://115.215.52.219:9999/udp/233.50.201.222:5140
CCTV1,http://123.118.226.59:9090/rtp/239.3.1.129:8008
CCTV1,http://171.117.73.99:8083/rtp/226.0.2.153:9136
CCTV1,http://18.162.122.10:5000/itv/bestzb/5000000004000002226
CCTV1,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226016/index.m3u8
CCTV1,http://60.10.135.181:555/udp/239.253.92.83:8012
CCTV1,http://115.215.52.219:9999/udp/233.50.201.92:5140
CCTV1,http://61.130.232.37:8881/udp/233.50.201.226:5140
CCTV1,http://124.230.56.176:55555/udp/239.76.246.151:1234
CCTV1,http://183.130.39.45:8889/udp/233.50.200.130:5140
CCTV1,http://1.195.111.251:11190/tsfile/live/0001_1.m3u8
CCTV1,https://event.pull.hebtv.com/jishi/cp3.m3u8
CCTV1,http://218.71.45.167:9999/udp/233.50.201.250:5140
CCTV1,http://61.54.14.232:9801/tsfile/live/1001_1.m3u8
CCTV1,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221226016/index.m3u8
CCTV1,http://110.177.96.105:8083/udp/239.1.1.7:8007
CCTV1,http://61.134.200.65:8084/rtp/226.0.2.16:8040
CCTV1,http://106.111.244.30:3000/rtp/239.49.8.19:9614
CCTV1,http://183.185.220.49:8084/rtp/226.0.2.16:8040
CCTV1,http://122.233.199.46:8888/rtp/233.50.200.201:5140
CCTV1,http://121.24.99.57:8090/hls/9/index.m3u8
CCTV1,http://183.133.105.59:8899/udp/233.50.201.95:5140
CCTV1,http://183.141.185.66:9999/udp/233.50.201.96:5140
CCTV1,http://211.91.62.69:9999/live/cctv1/index.m3u8
CCTV1,http://61.130.232.196:8881/udp/233.50.201.118:5140
CCTV1,http://113.100.72.213:8899/udp/239.77.0.129:5146
CCTV1,http://[2409:8087:74d9:21::6]/000000001000PLTV/88888888/224/3221226670/index.m3u8
CCTV1,https://stream1.freetv.fun/8973ff67af3f7c2d22cdf2a379e20b1bc812e963bfb3fd4bccf5a85c4953d022.m3u8
CCTV1,http://218.71.45.167:9999/udp/233.50.201.171:5140
CCTV1,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226559/index.m3u8
CCTV1,http://122.246.150.139:9999/udp/233.50.202.21:5140
CCTV1,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010011/1.m3u8?
CCTV1,http://117.83.49.140:7777/rtp/239.49.8.129:6000
CCTV1,http://beishan008.asuscomm.com:8892/bysid/33.m3u8
CCTV1,http://106.110.110.150:3000/rtp/239.49.8.129:6000
CCTV1,http://113.57.20.158:9901/tsfile/live/1020_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV1,http://218.71.48.228:9999/udp/233.50.201.31:5140
CCTV1,http://218.71.45.167:9999/udp/233.50.201.54:5140
CCTV1,http://60.176.81.80:4022/udp/233.50.201.99:5140
CCTV1,http://219.147.200.9:18080/newlive/live/hls/1/live.m3u8
CCTV1,https://stream1.freetv.fun/0905e6f82d72f6c6a745f5f5bf328779cb3348751e044b96934fff521f5d97a5.m3u8
CCTV1,http://27.11.32.71:8005/udp/225.0.4.197:7980
CCTV1,http://218.71.45.167:9999/udp/233.50.202.21:5140
CCTV1,http://116.22.147.124:6868/udp/239.77.0.241:5146
CCTV1,http://113.93.51.38:2000/udp/239.77.1.144:5146
CCTV1,http://27.11.52.62:8004/udp/225.0.4.74:7980
CCTV1,http://home.oxtv.top:5066/udp/239.21.1.1:5002
CCTV1,http://148.135.93.213:81/live.php?id=CCTV1
CCTV1,http://218.71.45.167:9999/udp/233.50.201.128:5140
CCTV1,http://218.71.45.167:9999/udp/233.50.200.143:5140
CCTV1,http://171.116.19.184:8001/rtp/226.0.2.153:9136
CCTV1,http://115.215.52.219:9999/udp/233.50.201.88:5140
CCTV1,http://115.171.80.38:8888/udp/225.1.8.101:8080
CCTV1,http://122.234.14.200:8888/rtp/233.50.200.192:5140
CCTV1,http://118.254.201.41:8888/udp/239.76.245.51:1234
CCTV1,http://111.170.104.155:9999/udp/239.254.96.96:8550
CCTV1,http://124.205.11.242:91/live/CCTV1hd-8M/live.m3u8
CCTV1,http://218.71.45.167:9999/udp/233.50.201.235:5140
CCTV1,http://121.13.85.136:8000/udp/239.77.0.129:5146
CCTV1,http://119.134.111.92:8888/udp/239.77.0.86:5146
CCTV1,http://118.81.48.104:8082/rtp/226.0.2.153:9136
CCTV1,http://61.130.232.196:8881/udp/233.50.200.247:5140
CCTV1,http://218.71.45.167:9999/udp/233.50.201.252:5140
CCTV1,http://221.229.228.131:3000/rtp/239.49.8.129:6000
CCTV1,https://api.olelive.com/dis/live/CCTV1HD/hls.m3u8
CCTV1,http://221.7.239.115:8181/tsfile/live/1031_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV1,http://122.234.14.200:8888/rtp/233.50.201.109:5140
CCTV1,http://221.0.78.198:1681/hls/10201/index.m3u8
CCTV1,http://14.19.179.158:4022/udp/239.77.1.144:5146
CCTV1,https://stream1.freetv.fun/32f2971092f2d6d62d14ecf5b7fec403c96200d3d03e70c6bc7deb2f66cf9fbb.m3u8
CCTV1,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226016/index.m3u8?
CCTV1,http://218.71.45.167:9999/udp/233.50.201.251:5140
CCTV1,http://60.176.81.80:4022/udp/233.50.202.21:5140
CCTV1,http://218.71.45.167:9999/udp/233.50.201.95:5140
CCTV1,https://epg.pw/stream/149d9ac1b6234f41c3e61634bbcb0508dee05c6abcb3d3d0486431e52151e0d0.m3u8
CCTV1,http://183.130.39.45:8889/udp/233.50.201.1:5140
CCTV1,http://121.24.99.131:8090/hls/9/index.m3u8
CCTV1,http://27.10.76.34:8002/udp/225.0.4.74:7980
CCTV1,http://218.71.45.167:9999/udp/233.50.201.160:5140
CCTV1,http://27.9.91.94:8007/rtp/225.0.4.74:7980
CCTV1,http://118.81.48.104:8085/rtp/226.0.2.153:9136
CCTV1,http://www.furymax.top:85/rtp/239.254.96.96:8550
CCTV1,http://113.100.72.213:8899/udp/239.77.0.241:5146
CCTV1,http://58.51.111.46:1111/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV1,http://122.233.199.46:8888/rtp/233.50.200.192:5140
CCTV1,http://110.178.52.111:8082/udp/239.1.1.7:8007
CCTV1,http://122.233.199.46:8888/udp/233.50.200.99:5140
CCTV1,http://183.185.220.49:8082/rtp/226.0.2.18:8056
CCTV1,http://222.211.167.112:4000/udp/239.93.0.184:5140
CCTV1,http://119.134.111.92:8888/udp/239.77.0.129:5146
CCTV1,http://27.10.213.146:8006/udp/225.0.4.1:7980
CCTV1,http://114.252.227.154:8000/rtp/239.3.1.129:8008
CCTV1,http://60.220.167.28:8083/rtp/226.0.2.16:8040
CCTV1,http://182.32.160.11:9997/udp/239.21.1.120:5002
CCTV1,http://27.10.76.34:8002/udp/225.0.4.1:7980
CCTV1,http://218.71.45.167:9999/udp/233.50.201.1:5140
CCTV1,http://125.89.163.44:8888/udp/239.77.0.119:5146
CCTV1,http://125.80.153.209:8003/udp/235.254.198.1:1280
CCTV1,http://171.117.70.82:8084/rtp/226.0.2.153:9136
CCTV1,http://1.24.190.98:10089/hls/1/index.m3u8
CCTV1,http://183.141.185.66:9999/udp/233.50.201.118:5140
CCTV1,http://122.233.199.46:8888/rtp/233.50.201.88:5140
CCTV1,http://113.94.58.116:10010/udp/239.77.0.86:5146
CCTV1,http://171.120.56.192:8085/rtp/226.0.2.153:9136
CCTV1,http://cdn.jdshipin.com:8880/ysp.php?id=cctv1
CCTV1,http://221.229.228.131:3000/rtp/239.49.1.1:6000
CCTV1,http://[2409:8087:74d9:21::6]/270000001128/9900000001/index.m3u8
CCTV1,http://60.220.167.16:8085/rtp/226.0.2.153:9136
CCTV1,http://171.116.19.184:8001/rtp/226.0.2.16:8040
CCTV1,http://gzly.hkychina.com:6003/udp/239.252.219.200:5140
CCTV1,http://61.130.232.37:8881/udp/233.50.200.130:5140
CCTV1,http://218.71.48.228:9999/udp/233.50.201.226:5140
CCTV1,http://60.220.167.16:8084/rtp/226.0.2.153:9136
CCTV1,http://171.38.147.58:8088/tsfile/live/0001_1.m3u8
CCTV1,http://42.236.254.149:2000/rtp/225.1.4.73:1102
CCTV1,http://218.71.45.167:9999/udp/233.50.201.200:5140
CCTV1,http://118.254.201.45:8888/udp/239.76.253.151:9000
CCTV1,http://171.118.111.101:8083/rtp/226.0.2.153:9136
CCTV1,http://218.71.45.167:9999/udp/233.50.201.129:5140
CCTV1,http://116.226.39.85:4000/rtp/239.45.3.145:5140
CCTV1,http://27.10.213.146:8006/udp/225.0.4.197:7980
CCTV1,http://27.10.78.25:8010/udp/225.0.4.74:7980
CCTV1,http://27.11.32.71:8004/udp/225.0.4.74:7980
CCTV1,http://183.133.104.144:8899/rtp/233.50.201.217:5140
CCTV1,http://60.220.167.28:8085/rtp/226.0.2.153:9136
CCTV1,http://183.133.105.59:8899/udp/233.50.201.54:5140
CCTV1,http://183.130.39.45:8889/udp/233.50.200.143:5140
CCTV1,http://[2409:8087:1a01:df::4060]/TVOD/88888888/224/3221226119/main.m3u8
CCTV1,http://www.akw323.com:9527/udp/238.255.2.91:5999
CCTV1,http://117.83.49.140:7777/rtp/239.49.1.1:6000
CCTV1,http://183.130.39.45:8889/udp/233.50.201.54:5140
CCTV1,http://61.130.232.37:8881/udp/233.50.201.88:5140
CCTV1,http://218.71.45.167:9999/udp/233.50.201.209:5140
CCTV1,http://h.ttsystems.cn:4000/udp/225.1.8.1:8008
CCTV1,http://222.138.214.71:9999/rtp/225.1.4.1:1030
CCTV1,http://125.80.213.50:8000/rtp/235.254.198.51:1480
CCTV1,http://121.24.98.127:8090/hls/9/index.m3u8
CCTV1,http://116.22.147.124:6868/udp/239.77.0.119:5146
CCTV1,http://59.44.102.18:8888/newlive/live/hls/2/live.m3u8
CCTV1,http://218.71.45.167:9999/udp/233.50.202.22:5140
CCTV1,http://171.116.35.80:8001/rtp/226.0.2.153:9136
CCTV1,http://118.81.206.56:8085/rtp/226.0.2.153:9136
CCTV1,http://221.216.143.167:30002/rtp/239.3.1.129:8008
CCTV1,http://58.57.21.166:9901/tsfile/live/0001_1.m3u8
CCTV1,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226016/1.m3u8?
CCTV1,http://183.130.39.45:8889/udp/233.50.202.22:5140
CCTV1,http://120.197.112.28:9901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV1,http://120.237.241.82:4000/udp/239.77.1.144:5146
CCTV1,http://110.80.17.38:9901/tsfile/live/0001_1.m3u8?key=txiptv
CCTV1,http://61.130.232.37:8881/udp/233.50.200.143:5140
CCTV1,http://113.86.204.120:9999/udp/239.10.0.114:1025
CCTV1,http://120.77.28.4:8648/mgu.php?id=CCTV1
CCTV1,http://183.141.185.66:9999/udp/233.50.201.31:5140
CCTV1,http://27.10.72.211:8008/udp/225.0.4.74:7980
CCTV1,http://122.233.199.46:8888/rtp/233.50.200.44:5140
CCTV1,http://host.gaoxincloud.cn:4000/udp/239.112.205.59:5140
CCTV1,http://124.128.73.58:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV1,http://183.184.60.128:8082/rtp/226.0.2.153:9136
CCTV1,http://60.176.81.80:4022/udp/233.50.201.96:5140
CCTV1,http://1.24.190.98:10080/hls/1/index.m3u8
CCTV1,http://61.130.232.37:8881/udp/233.50.200.99:5140
CCTV1,http://27.184.66.210:1024/rtp/239.254.200.45:8008
CCTV1,http://218.71.45.167:9999/udp/233.50.200.130:5140
CCTV1,http://118.114.97.244:888/udp/239.93.0.184:5140
CCTV1,http://119.163.199.98:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV1,http://113.85.63.195:4022/udp/239.77.0.119:5146
CCTV1,http://115.215.52.219:9999/udp/233.50.200.143:5140
CCTV1,http://106.111.74.38:10001/rtp/239.49.8.19:9614
CCTV1,http://fangke.blueswords.com:9901/tsfile/live/0001_1.m3u8
CCTV1,http://61.130.232.37:8881/udp/233.50.201.96:5140
CCTV1,http://183.141.185.66:9999/udp/233.50.202.21:5140
CCTV1,http://183.133.104.144:8899/rtp/233.50.200.143:5140
CCTV1,http://122.233.199.46:8888/rtp/233.50.200.72:5140
CCTV1,http://218.71.45.167:9999/udp/233.50.201.165:5140
CCTV1,http://111.167.221.130:8686/udp/225.1.1.120:5002
CCTV1,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226559/index.m3u8
CCTV1,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010011/1.m3u8
CCTV1,http://27.11.32.71:8001/udp/225.0.4.1:7980
CCTV1,http://106.59.3.147:55555/rtp/239.200.201.135:8880
CCTV1,http://27.10.215.167:8001/udp/225.0.4.74:7980
CCTV1,http://116.22.147.124:6868/udp/239.77.0.129:5146
CCTV1,http://222.71.139.117:8001/udp/239.45.3.88:5140
CCTV1,http://121.24.99.83:8090/hls/9/index.m3u8
CCTV1,http://114.249.227.137:8182/rtp/239.3.1.129:8008
CCTV1,http://150.138.8.143:80/00/SNM/CHANNEL00000311/index.m3u8
CCTV1,http://183.133.104.144:8899/rtp/233.50.201.109:5140
CCTV1,http://115.215.52.219:9999/udp/233.50.200.99:5140
CCTV1,http://218.71.48.228:9999/udp/233.50.200.247:5140
CCTV1,http://101.18.86.52:8888/udp/239.253.92.83:8012
CCTV1,http://1.203.110.192:17777/udp/225.1.8.101:8080
CCTV1,http://222.93.40.135:8888/rtp/239.49.8.129:6000
CCTV1,http://117.41.139.131:9999/udp/239.252.219.200:5140
CCTV1,http://60.220.167.28:8084/rtp/226.0.2.16:8040
CCTV1,http://122.246.150.139:9999/udp/233.50.201.99:5140
CCTV1,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010144/index.m3u8
